time,AQI,PM10,PM2.5,O3,CO,NO2,SO2,longitude,latitude
2023-05-06 07:52:47.89,25,22,17,,"0.1",7,,120.487067858909,29.9083192083126
2023-05-06 07:52:49.892,25,22,17,,"0.1",7,,120.486967395695,29.9081872440342
2023-05-06 07:52:51.895,25,22,17,,"0.1",8,,120.486846838365,29.9080626480224
2023-05-06 07:52:53.899,26,23,18,,"0.1",8,,120.486709952887,29.9079479893857
2023-05-06 07:52:55.902,26,23,18,,"0.1",8,,120.48656004732,29.9078503387474
2023-05-06 07:52:57.904,26,23,18,,"0.1",8,,120.486403536434,29.9077560869718
2023-05-06 07:52:59.907,26,23,18,,"0.1",7,,120.486250951792,29.9076783041514
2023-05-06 07:53:01.91,26,23,18,,"0.1",7,,120.486115255831,29.9076285134086
2023-05-06 07:53:03.912,26,23,18,,"0.1",6,,120.485999188011,29.9076017767625
2023-05-06 07:53:05.915,26,23,18,,"0.1",6,,120.485853020335,29.9075479654801
2023-05-06 07:53:07.917,26,24,18,,"0.1",6,,120.485676036231,29.9074790018853
2023-05-06 07:53:09.92,26,23,18,,"0.1",6,,120.485485541735,29.9074061164567
2023-05-06 07:53:10.921,26,23,18,,"0.1",7,,120.485387255523,29.9073686772142
2023-05-06 07:53:11.922,26,24,18,,"0.1",7,,120.48528978608,29.9073309254636
2023-05-06 07:53:13.925,26,24,18,,"0.1",7,,120.485103874024,29.9072670860977
2023-05-06 07:53:15.927,26,24,18,,"0.1",7,,120.484922315847,29.90721152404
2023-05-06 07:53:16.928,26,24,18,,"0.1",6,,120.484824507468,29.9071807328102
2023-05-06 07:53:18.931,26,24,18,,"0.1",6,,120.484651795291,29.9071221745244
2023-05-06 07:53:20.933,26,24,18,,"0.1",7,,120.484478015852,29.907054758449
2023-05-06 07:53:22.936,28,24,19,,"0.1",6,,120.484296903493,29.906992002983
2023-05-06 07:53:24.939,26,24,18,,"0.1",6,,120.484116836093,29.9069219437039
2023-05-06 07:53:26.941,26,24,18,,"0.1",6,,120.483940195279,29.9068501440556
2023-05-06 07:53:28.943,26,24,18,,"0.1",7,,120.483757506615,29.9067821612323
2023-05-06 07:53:30.944,26,24,18,,"0.1",7,,120.483576301679,29.9067119235349
2023-05-06 07:53:32.947,26,24,18,,"0.1",7,,120.483395194819,29.9066297345189
2023-05-06 07:53:34.95,26,24,18,,"0.1",8,,120.483206506805,29.9065654571372
2023-05-06 07:53:36.952,26,24,18,,"0.1",8,,120.483021384338,29.906493278723
2023-05-06 07:53:37.954,26,24,18,,"0.1",8,,120.482922924963,29.9064614661504
2023-05-06 07:53:39.956,26,24,18,,"0.1",8,,120.482740063925,29.9063984507825
2023-05-06 07:53:41.958,26,24,18,,"0.1",7,,120.482565182665,29.9063327721828
2023-05-06 07:53:43.961,26,24,18,,"0.1",7,,120.482397444869,29.9062710330441
2023-05-06 07:53:45.963,26,24,18,,"0.1",7,,120.482220909323,29.9062150084093
2023-05-06 07:53:47.965,25,24,17,,"0.1",7,,120.482058350419,29.9061411331614
2023-05-06 07:53:49.967,25,24,17,,"0.1",7,,120.481897066539,29.9060699439502
2023-05-06 07:53:51.97,25,24,17,,"0.1",8,,120.481737296017,29.9059915097168
2023-05-06 07:53:53.973,25,24,17,,"0.1",8,,120.48156952578,29.9059315981906
2023-05-06 07:53:55.976,25,24,17,,"0.1",8,,120.481394759803,29.9058621453549
2023-05-06 07:53:57.978,25,23,17,,"0.1",7,,120.481221307963,29.9057871780428
2023-05-06 07:53:59.982,23,23,16,,"0.1",7,,120.481036039858,29.9057270637831
2023-05-06 07:54:00.982,23,23,16,,"0.1",7,,120.480939080624,29.9056883331393
2023-05-06 07:54:02.985,23,23,16,,"0.1",7,,120.480768477868,29.9056267069027
2023-05-06 07:54:04.987,23,23,16,,"0.1",7,,120.48061675457,29.9055505069024
2023-05-06 07:54:06.989,23,23,16,,"0.1",7,,120.480460389018,29.9054907600397
2023-05-06 07:54:08.992,23,23,16,,"0.1",7,,120.480289676114,29.9054433330903
2023-05-06 07:54:10.994,23,23,15,,"0.1",7,,120.48014664117,29.9053848482455
2023-05-06 07:54:12.997,23,23,15,,"0.1",6,,120.480038092034,29.9053438979963
2023-05-06 07:54:16.002,22,22,15,,"0.1",6,,120.479939913842,29.9052883681588
2023-05-06 07:54:20.007,22,22,14,,"0.1",5,,120.479946014163,29.9051951274674
2023-05-06 07:54:25.013,22,22,14,,"0.1",5,,120.479978310047,29.9051095044095
2023-05-06 07:54:36.028,22,22,14,,"0.1",5,,120.479977064084,29.9051035176238
2023-05-06 07:54:47.046,21,21,14,,"0.1",7,,120.479977263514,29.9051054171474
2023-05-06 07:54:58.061,21,21,14,,"0.1",7,,120.479976944682,29.9051055580377
2023-05-06 07:55:09.075,22,21,15,,"0.1",6,,120.479976845056,29.9051057083202
2023-05-06 07:55:20.09,25,22,17,,"0.1",6,,120.479976735446,29.9051056086202
2023-05-06 07:55:31.106,28,23,19,,"0.1",7,,120.479976645775,29.9051056588711
2023-05-06 07:55:42.121,30,24,21,,"0.1",8,,120.479976516256,29.9051057892357
2023-05-06 07:55:53.136,33,25,23,,"0.1",8,,120.479976615916,29.9051060589701
2023-05-06 07:56:04.149,36,27,25,,"0.1",8,,120.479976416645,29.9051061395262
2023-05-06 07:56:15.167,38,29,26,,"0.1",9,,120.479976386772,29.905106359618
2023-05-06 07:56:26.183,39,30,27,,"0.1",10,,120.479976466491,29.9051064694013
2023-05-06 07:56:37.198,40,32,28,,"0.1",9,,120.479976336985,29.9051067597723
2023-05-06 07:56:48.213,40,33,28,,"0.1",10,,120.479976217435,29.9051069601121
2023-05-06 07:56:59.227,40,35,28,,"0.1",10,,120.479976366921,29.905107319712
2023-05-06 07:57:10.241,40,36,28,,"0.1",10,,120.479976366947,29.9051076397249
2023-05-06 07:57:21.255,40,37,28,,"0.1",11,,120.479976396848,29.9051077596468
2023-05-06 07:57:32.267,40,38,28,,"0.1",11,,120.479976586178,29.9051079591296
2023-05-06 07:57:43.28,40,38,28,,"0.1",10,,120.479976496515,29.9051081093844
2023-05-06 07:57:54.291,40,39,28,,"0.1",10,,120.479976496523,29.9051082093884
2023-05-06 07:58:05.306,40,39,28,,"0.1",9,,120.479976516453,29.9051082393344
2023-05-06 07:58:16.323,40,39,28,,"0.1",9,,120.479976636042,29.9051085190139
2023-05-06 07:58:27.338,39,39,27,,"0.1",9,,120.479976735702,29.9051087887483
2023-05-06 07:58:38.349,39,39,27,,"0.1",8,,120.479976885177,29.9051090083425
2023-05-06 07:58:49.362,39,39,27,,"0.1",9,,120.479976885196,29.9051092383518
2023-05-06 07:59:00.374,39,39,27,,"0.1",9,,120.479976815457,29.9051093385493
2023-05-06 07:59:11.389,40,39,28,,"0.1",9,,120.479976795539,29.9051094586095
2023-05-06 07:59:22.401,40,39,28,,"0.1",9,,120.479976885222,29.9051095583647
2023-05-06 07:59:33.415,40,39,28,,"0.1",8,,120.479977114409,29.9051097877381
2023-05-06 07:59:44.427,40,39,28,,"0.1",8,,120.479977194145,29.9051101075299
2023-05-06 07:59:55.442,40,38,28,,"0.1",8,,120.479977313726,29.9051102872054
2023-05-06 08:00:06.456,40,38,28,,"0.1",8,,120.479978190697,29.9051121848492
2023-05-06 08:00:17.47,40,38,28,,"0.1",9,,120.479976946617,29.9051295590044
2023-05-06 08:00:28.485,40,38,28,,"0.1",10,,120.479981749285,29.9051307457279
2023-05-06 08:00:39.501,42,38,29,,"0.1",10,,120.479981779177,29.9051307456449
2023-05-06 08:00:50.515,42,39,29,,"0.1",10,,120.479982327281,29.9051319041711
2023-05-06 08:01:01.53,42,39,29,,"0.1",11,,120.479983094622,29.9051334521049
2023-05-06 08:01:12.54,42,40,29,,"0.1",11,,120.479983224153,29.9051334717463
2023-05-06 08:01:23.552,43,40,30,,"0.1",11,,120.479983473249,29.9051334710551
2023-05-06 08:01:34.567,43,40,30,,"0.1",10,,120.479983572877,29.9051333407734
2023-05-06 08:01:45.582,43,40,30,,"0.1",10,,120.479983772162,29.9051334402245
2023-05-06 08:01:56.594,43,40,30,,"0.1",10,,120.479983672524,29.905133440501
2023-05-06 08:02:07.606,42,40,29,,"0.1",10,,120.479983692463,29.9051335904517
2023-05-06 08:02:18.62,42,40,29,,"0.1",9,,120.479983662573,29.9051336005351
2023-05-06 08:02:29.636,40,40,28,,"0.1",9,,120.479983662577,29.9051336505371
2023-05-06 08:02:40.648,40,39,28,,"0.1",8,,120.479983812046,29.9051338001284
2023-05-06 08:02:51.661,40,39,28,,"0.1",8,,120.479984021297,29.9051339195527
2023-05-06 08:03:02.672,40,39,28,,"0.1",10,,120.479984011337,29.9051339695824
2023-05-06 08:03:13.684,40,39,28,,"0.1",9,,120.479983871843,29.9051339699694
2023-05-06 08:03:24.697,40,39,28,,"0.1",10,,120.479983742311,29.9051339403276
2023-05-06 08:03:35.71,40,39,28,,"0.1",10,,120.47998387185,29.9051340499726
2023-05-06 08:03:46.722,42,38,29,,"0.1",10,,120.479983961539,29.9051342397315
2023-05-06 08:03:57.731,42,38,29,,"0.1",10,,120.479984011365,29.9051343195965
2023-05-06 08:04:08.742,42,38,29,,"0.1",11,,120.479984140915,29.9051345692471
2023-05-06 08:04:19.753,40,38,28,,"0.1",11,,120.479984320274,29.9051346887543
2023-05-06 08:04:30.764,40,37,28,,"0.1",12,,120.479984539482,29.9051347381481
2023-05-06 08:04:41.774,39,37,27,,"0.1",17,,120.479984459766,29.9051346683665
2023-05-06 08:04:52.786,39,36,27,,1,22,,120.479984509583,29.9051346382271
2023-05-06 08:05:01.797,38,36,26,,1,24,,120.48004054974,29.9050550794879
2023-05-06 08:05:06.8,38,36,26,,1,24,,120.480130797134,29.904994506457
2023-05-06 08:05:10.805,38,36,26,,"0.1",22,,120.480226485455,29.9050682935908
2023-05-06 08:05:12.807,38,36,26,,"0.1",22,,120.480269378368,29.9051771987704
2023-05-06 08:05:14.81,38,36,26,,"0.1",21,,120.480346566296,29.9052831684033
2023-05-06 08:05:16.812,38,35,26,,"0.1",20,,120.480421621756,29.9053878837984
2023-05-06 08:05:18.814,38,35,26,,"0.1",19,,120.480492041843,29.9054663209256
2023-05-06 08:05:20.816,38,35,26,,"0.1",19,,120.480562919208,29.9055329762044
2023-05-06 08:05:22.818,38,35,26,,"0.1",19,,120.480657299833,29.9055870953628
2023-05-06 08:05:24.82,38,35,26,,"0.1",18,,120.480782358702,29.9056444888907
2023-05-06 08:05:26.822,38,35,26,,"0.1",18,,120.480892003059,29.9056966349479
2023-05-06 08:05:28.824,38,35,26,,"0.1",17,,120.481028021422,29.9057553673323
2023-05-06 08:05:30.826,38,34,26,,"0.1",17,,120.48118577025,29.9058170786865
2023-05-06 08:05:32.828,38,34,26,,"0.1",17,,120.481365239205,29.9058796787624
2023-05-06 08:05:34.83,38,34,26,,"0.1",17,,120.481545992996,29.9059445947189
2023-05-06 08:05:36.832,38,34,26,,"0.1",16,,120.481730113556,29.9060065504893
2023-05-06 08:05:38.834,36,33,25,,"0.1",15,,120.481902237676,29.9060712494652
2023-05-06 08:05:40.836,36,33,25,,"0.1",14,,120.482072198943,29.9061333238752
2023-05-06 08:05:42.838,36,33,25,,"0.1",13,,120.48223929078,29.9062026761303
2023-05-06 08:05:44.839,36,33,25,,"0.1",12,,120.482415817423,29.9062726412889
2023-05-06 08:05:46.841,36,33,25,,"0.1",10,,120.482601469943,29.9063435101486
2023-05-06 08:05:48.843,36,32,25,2,"0.1",8,,120.482781342846,29.9064111546011
2023-05-06 08:05:50.845,36,32,25,2,"0.1",7,,120.482959032862,29.9064747344935
2023-05-06 08:05:52.847,35,32,24,2,"0.1",6,,120.483136195059,29.9065484857286
2023-05-06 08:05:54.85,35,32,24,2,"0.1",4,,120.483302237457,29.9066184678032
2023-05-06 08:05:56.852,35,31,24,2,"0.1",4,,120.483487677498,29.9066870242637
2023-05-06 08:05:58.854,35,31,24,2,"0.1",2,,120.483663651736,29.9067529269329
2023-05-06 08:06:00.856,35,31,24,2,"0.1",2,,120.483837862543,29.9068262043825
2023-05-06 08:06:02.858,35,31,24,2,"0.1",2,,120.484020670119,29.9068894164286
2023-05-06 08:06:04.86,33,31,23,2,"0.1",2,,120.484210570625,29.9069507276098
2023-05-06 08:06:06.861,33,31,23,2,"0.1",2,,120.484393914727,29.9070105068464
2023-05-06 08:06:08.863,33,30,23,2,"0.1",2,,120.484579789444,29.9070777985924
2023-05-06 08:06:10.865,33,30,23,2,"0.1",2,,120.484757951632,29.9071372915275
2023-05-06 08:06:12.867,33,30,23,2,"0.1",2,,120.484931709254,29.9071915263518
2023-05-06 08:06:14.869,32,30,22,2,"0.1",2,,120.485111912902,29.9072526624857
2023-05-06 08:06:16.871,32,29,22,2,"0.1",2,,120.485286596674,29.9073148139788
2023-05-06 08:06:18.872,32,29,22,2,"0.1",2,,120.485471312909,29.9073821063781
2023-05-06 08:06:20.875,32,29,22,2,"0.1",2,,120.485644819922,29.9074427802062
2023-05-06 08:06:22.876,30,29,21,2,"0.1",2,,120.48582621717,29.9075061909695
2023-05-06 08:06:24.878,30,29,21,2,"0.1",2,,120.48599977337,29.9075714138818
2023-05-06 08:06:26.879,30,28,21,2,"0.1",2,,120.486165268743,29.9076301393164
2023-05-06 08:06:28.882,29,28,20,2,"0.1",2,,120.486333085726,29.9076980179976
2023-05-06 08:06:30.884,29,28,20,2,"0.1",2,,120.486481017613,29.9077757840646
2023-05-06 08:06:32.887,29,28,20,2,"0.1",2,,120.486617343398,29.9078622536824
2023-05-06 08:06:34.888,28,27,19,2,"0.1",2,,120.486761460439,29.9079584308747
2023-05-06 08:06:36.891,28,27,19,2,"0.1",2,,120.486883550166,29.9080581916366
2023-05-06 08:06:38.894,28,27,19,2,"0.1",2,,120.486985985243,29.9081795199207
2023-05-06 08:06:40.895,28,27,19,2,"0.1",2,,120.487088708964,29.908299447156
2023-05-06 08:06:42.897,26,26,18,2,"0.1",3,,120.487195067688,29.9084048431335
2023-05-06 08:06:44.899,26,26,18,2,"0.1",3,,120.48731093815,29.9084815102477
2023-05-06 08:06:46.901,26,26,18,2,"0.1",3,,120.487450138273,29.9085290883511
2023-05-06 08:06:48.904,25,25,17,2,"0.1",4,,120.487600275932,29.9085643039433
2023-05-06 08:06:50.906,25,25,17,2,"0.1",4,,120.487726433359,29.9085963887736
2023-05-06 08:06:53.909,25,25,17,2,"0.1",3,,120.487845556215,29.9086178734209
2023-05-06 08:07:04.918,24,24,16,2,"0.1",3,,120.487885586099,29.9086274074152
2023-05-06 08:07:13.925,24,24,15,,"0.1",4,,120.488005327746,29.9086661606729
2023-05-06 08:07:15.928,24,24,15,,"0.1",4,,120.488138208639,29.9086928150187
2023-05-06 08:07:18.931,24,24,15,,"0.1",5,,120.488279298328,29.9087198352297
2023-05-06 08:07:21.933,24,24,15,,"0.1",6,,120.488450813948,29.9087609170305
2023-05-06 08:07:23.936,24,24,15,,"0.1",6,,120.488611798711,29.9087987890383
2023-05-06 08:07:25.938,24,24,15,,"0.1",6,,120.488775562634,29.9088369126021
2023-05-06 08:07:27.94,23,23,15,,"0.1",7,,120.488949787171,29.9088819355233
2023-05-06 08:07:29.943,23,23,15,,"0.1",7,,120.489118990639,29.9089309228882
2023-05-06 08:07:31.945,23,23,15,,"0.1",7,,120.489254262791,29.9089862794081
2023-05-06 08:07:33.947,23,23,16,,"0.1",6,,120.489385750466,29.909059217454
2023-05-06 08:07:35.949,23,23,16,,"0.1",6,,120.489518892834,29.909146901005
2023-05-06 08:07:37.952,23,23,16,,"0.1",6,,120.489662167305,29.9092440350055
2023-05-06 08:07:39.955,23,22,16,,"0.1",6,,120.489820893174,29.9093448535824
2023-05-06 08:07:41.958,23,22,16,,"0.1",6,,120.489966368977,29.909444860698
2023-05-06 08:07:43.962,23,22,16,,"0.1",7,,120.490098155615,29.9095335973119
2023-05-06 08:07:45.965,23,22,16,,"0.1",7,,120.490220576484,29.9096080606777
2023-05-06 08:07:47.968,25,22,17,,"0.1",7,,120.490337029013,29.9096720009993
2023-05-06 08:07:49.971,25,22,17,,"0.1",7,,120.49046527783,29.9097522071021
2023-05-06 08:07:51.974,25,22,17,,"0.1",7,,120.490628693293,29.9098403798623
2023-05-06 08:07:53.976,25,22,17,,"0.1",8,,120.490785405422,29.9099466627393
2023-05-06 08:07:54.977,25,22,17,,"0.1",8,,120.490872019925,29.9099996897479
2023-05-06 08:07:56.979,26,22,18,,"0.1",8,,120.491026669264,29.9101033581645
2023-05-06 08:07:58.982,26,22,18,,"0.1",8,,120.49120021631,29.9102070505939
2023-05-06 08:08:00.986,26,22,18,,"0.1",9,,120.491366041865,29.9103032951842
2023-05-06 08:08:01.987,26,22,18,,"0.1",9,,120.491451400693,29.9103575453801
2023-05-06 08:08:02.989,26,22,18,,"0.1",9,,120.491535554008,29.9104113790391
2023-05-06 08:08:03.991,26,22,18,,"0.1",9,,120.49162199818,29.9104611957032
2023-05-06 08:08:05.993,26,22,18,,"0.1",9,,120.491787235299,29.9105583613039
2023-05-06 08:08:07.995,28,22,19,,"0.1",9,,120.491944532085,29.910650899913
2023-05-06 08:08:09.998,28,22,19,,"0.1",9,,120.492099397753,29.9107415753819
2023-05-06 08:08:12.001,28,21,19,,"0.1",9,,120.492253316807,29.9108324134089
2023-05-06 08:08:14.003,28,21,19,,"0.1",9,,120.492395610043,29.9109227955998
2023-05-06 08:08:16.004,28,21,19,,"0.1",9,,120.492533022572,29.9110234024289
2023-05-06 08:08:18.006,28,22,19,,"0.1",9,,120.492675634393,29.9111162533647
2023-05-06 08:08:20.007,28,21,19,,"0.1",9,,120.492808523587,29.9112134630906
2023-05-06 08:08:22.008,28,21,19,,"0.1",9,,120.492950738058,29.91132504552
2023-05-06 08:08:23.01,28,21,19,,"0.1",9,,120.493026363447,29.9113874235018
2023-05-06 08:08:24.011,28,21,19,,"0.1",8,,120.493104320081,29.9114526646162
2023-05-06 08:08:25.012,28,21,19,,"0.1",9,,120.493180882106,29.9115191898597
2023-05-06 08:08:27.014,28,21,19,2,"0.1",9,,120.493328527044,29.9116528564726
2023-05-06 08:08:28.015,28,21,19,2,"0.1",9,,120.493399480422,29.9117194982162
2023-05-06 08:08:30.017,28,21,19,2,"0.1",9,,120.493522915809,29.9118270954925
2023-05-06 08:08:32.019,28,21,19,2,"0.1",10,,120.493656012194,29.9119122230646
2023-05-06 08:08:34.022,28,21,19,2,"0.1",10,,120.493792271725,29.9119406689507
2023-05-06 08:08:36.025,28,21,19,2,"0.1",10,,120.493896862056,29.9119617786214
2023-05-06 08:08:38.028,28,21,19,2,"0.1",9,,120.494014861701,29.9119938886997
2023-05-06 08:08:40.03,28,21,19,2,"0.1",10,,120.49416803664,29.9120320541558
2023-05-06 08:08:42.033,26,21,18,2,"0.1",10,,120.494356715094,29.9120714636965
2023-05-06 08:08:44.035,26,21,18,2,"0.1",10,,120.494550214379,29.9121064884056
2023-05-06 08:08:46.038,26,21,18,2,"0.1",10,,120.494704703229,29.9121399890809
2023-05-06 08:08:48.04,26,21,18,2,"0.1",10,,120.494849866968,29.912163707016
2023-05-06 08:08:59.05,25,21,17,,"0.1",10,,120.494886834889,29.9121648467753
2023-05-06 08:09:04.055,25,22,17,,"0.1",10,,120.494999643111,29.9121912311602
2023-05-06 08:09:06.056,25,22,17,,"0.1",10,,120.495131936558,29.9122212674134
2023-05-06 08:09:08.058,23,22,16,,"0.1",11,,120.495286095932,29.9122539483294
2023-05-06 08:09:10.06,23,22,16,,"0.1",11,,120.495478767643,29.9122963843609
2023-05-06 08:09:11.06,23,22,16,,"0.1",11,,120.495580119074,29.912317452277
2023-05-06 08:09:12.061,23,22,16,,"0.1",10,,120.49568260566,29.9123335165379
2023-05-06 08:09:14.063,23,22,16,,"0.1",11,,120.495873454286,29.9123811576516
2023-05-06 08:09:16.065,23,22,16,,"0.1",11,,120.496039507579,29.9124206523913
2023-05-06 08:09:18.066,23,22,16,,"0.1",10,,120.496204425217,29.9124619604044
2023-05-06 08:09:20.068,22,22,15,,"0.1",10,,120.496398879239,29.9125088899982
2023-05-06 08:09:21.068,22,22,15,,"0.1",10,,120.496500817515,29.9125264253693
2023-05-06 08:09:22.069,22,22,15,,"0.1",10,,120.496608503784,29.9125468135579
2023-05-06 08:09:24.071,22,22,15,,"0.1",10,,120.496804451167,29.9125887279709
2023-05-06 08:09:26.074,22,22,15,,"0.1",10,,120.496995396799,29.9126202267507
2023-05-06 08:09:28.077,22,22,15,,"0.1",10,,120.497175643469,29.9126509173652
2023-05-06 08:09:30.08,22,21,15,,"0.1",10,,120.497362425691,29.9126936086184
2023-05-06 08:09:32.081,22,21,15,,"0.1",10,,120.4975460497,29.9127334290393
2023-05-06 08:09:34.087,22,21,15,,"0.1",10,,120.497745163604,29.912772132716
2023-05-06 08:09:36.091,22,21,15,,"0.1",9,,120.49793736423,29.9128132770278
2023-05-06 08:09:37.092,22,21,15,,"0.1",9,,120.498044950491,29.9128389047889
2023-05-06 08:09:39.096,22,21,15,,"0.1",9,,120.49824379513,29.9128795888079
2023-05-06 08:09:41.097,22,21,15,,"0.1",9,,120.498418811767,29.9129206842714
2023-05-06 08:09:43.099,22,21,15,,"0.1",9,,120.498599496499,29.9129635726037
2023-05-06 08:09:44.099,22,21,15,,"0.1",9,,120.498703675232,29.9129841600653
2023-05-06 08:09:46.102,22,20,15,,"0.1",9,,120.498905447488,29.9130183843902
2023-05-06 08:09:48.103,22,20,15,,"0.1",8,,120.499110596916,29.9130574685446
2023-05-06 08:09:49.105,22,20,15,,"0.1",8,,120.499213381372,29.9130846002
2023-05-06 08:09:50.106,22,20,15,,"0.1",8,,120.499328338445,29.9131087550564
2023-05-06 08:09:51.108,22,20,15,,"0.1",9,,120.499465908858,29.9131442021867
2023-05-06 08:09:52.109,22,20,15,,"0.1",9,,120.499593716477,29.9131731183989
2023-05-06 08:09:53.11,22,20,15,,"0.1",9,,120.499729264024,29.9132013012064
2023-05-06 08:09:54.111,22,20,15,,"0.1",10,,120.499876448117,29.9132500596437
2023-05-06 08:09:55.112,22,20,15,,"0.1",9,,120.500024955409,29.9132786732716
2023-05-06 08:09:56.113,22,20,15,,"0.1",9,,120.500177785895,29.9133071837872
2023-05-06 08:09:57.113,22,20,15,,"0.1",10,,120.500330247955,29.9133382554254
2023-05-06 08:09:58.115,22,20,15,,"0.1",10,,120.500470985746,29.913374002501
2023-05-06 08:09:59.116,22,20,15,,"0.1",10,,120.500611643699,29.9134084497048
2023-05-06 08:10:00.117,22,20,15,,"0.1",10,,120.500757002867,29.9134362424257
2023-05-06 08:10:01.118,22,19,15,2,"0.1",10,,120.50089178296,29.9134638169804
2023-05-06 08:10:02.119,22,19,15,2,"0.1",11,,120.501035279408,29.9134933352626
2023-05-06 08:10:03.12,22,19,15,2,"0.1",11,,120.501157388791,29.9135241680531
2023-05-06 08:10:04.121,22,19,15,2,"0.1",11,,120.501295854185,29.9135476011868
2023-05-06 08:10:05.121,22,19,15,2,"0.1",12,,120.501440217724,29.9135838369435
2023-05-06 08:10:06.122,22,19,15,2,"0.1",12,,120.501587858752,29.9136227428564
2023-05-06 08:10:07.123,23,19,16,2,"0.1",12,,120.501729302592,29.913646946884
2023-05-06 08:10:08.123,23,19,16,2,"0.1",12,,120.501869890116,29.9136759436277
2023-05-06 08:10:09.123,23,19,16,2,"0.1",12,,120.502004491291,29.9137107886145
2023-05-06 08:10:10.124,23,19,16,2,"0.1",13,,120.502130754269,29.9137394085096
2023-05-06 08:10:11.125,23,19,16,2,"0.1",13,,120.502255702089,29.9137649522333
2023-05-06 08:10:12.126,23,19,16,2,"0.1",13,,120.502363386767,29.9137900280341
2023-05-06 08:10:13.126,23,19,16,2,"0.1",13,,120.502469945569,29.9138121571076
2023-05-06 08:10:14.127,23,19,16,2,"0.1",14,,120.502586396199,29.9138363863708
2023-05-06 08:10:15.128,23,19,16,2,"0.1",13,,120.502689049994,29.9138568071378
2023-05-06 08:10:17.13,23,18,16,2,"0.1",13,,120.502858226322,29.9138815371564
2023-05-06 08:10:19.133,23,18,16,,"0.1",13,,120.50300832615,29.9139008345549
2023-05-06 08:10:22.136,23,18,16,,"0.1",14,,120.503129279319,29.9139248501309
2023-05-06 08:10:25.14,23,18,16,,"0.1",14,,120.503233447257,29.9139452662581
2023-05-06 08:10:29.147,23,18,16,,"0.1",14,,120.503376654383,29.9139716046756
2023-05-06 08:10:32.151,23,18,16,,"0.1",15,,120.503488473637,29.9140039181029
2023-05-06 08:10:35.154,23,18,16,,"0.1",15,,120.50358823174,29.9140624489076
2023-05-06 08:10:38.159,23,19,16,,"0.1",15,,120.503594180539,29.9142104063191
2023-05-06 08:10:40.161,23,19,16,,"0.1",17,19,120.503572593907,29.9143317059275
2023-05-06 08:10:42.164,23,19,16,,1,20,6,120.50352869649,29.9144873941658
2023-05-06 08:10:44.166,23,19,16,,1,24,,120.503481641623,29.9146469620695
2023-05-06 08:10:45.168,23,19,16,,1,25,,120.503441884155,29.9147525659715
2023-05-06 08:10:46.169,23,19,16,,1,27,,120.503424011533,29.9148538736098
2023-05-06 08:10:47.171,23,19,16,,1,29,,120.503401088309,29.9149529964199
2023-05-06 08:10:48.172,23,19,16,,1,31,,120.503378683414,29.9150563378113
2023-05-06 08:10:49.173,23,19,16,,1,32,,120.503374657136,29.915157673614
2023-05-06 08:10:50.175,23,19,16,,1,34,,120.503363955796,29.9152474091576
2023-05-06 08:10:52.179,23,20,16,,1,36,,120.503385583705,29.9153937790775
2023-05-06 08:10:54.182,23,20,16,,1,39,,120.503377422511,29.9154833769346
2023-05-06 08:11:05.198,24,21,16,,1,48,,120.503351575293,29.9155160061716
2023-05-06 08:11:15.211,25,22,17,,1,39,,120.503307424012,29.9156110429229
2023-05-06 08:11:17.215,26,23,18,,1,38,,120.503279670789,29.9157261308555
2023-05-06 08:11:19.217,26,23,18,,1,37,,120.503254699045,29.9158694113844
2023-05-06 08:11:21.22,26,23,18,,1,36,,120.503235009149,29.9160416069781
2023-05-06 08:11:22.222,26,23,18,,1,36,,120.503221130438,29.9161352322203
2023-05-06 08:11:23.223,26,23,18,,1,36,,120.503203257526,29.9162328596641
2023-05-06 08:11:24.225,26,23,18,,1,36,,120.503194499636,29.9163348097264
2023-05-06 08:11:25.226,26,23,18,,1,35,,120.5031776937,29.9164462944284
2023-05-06 08:11:26.227,26,23,18,,1,35,,120.503161435721,29.9165587775051
2023-05-06 08:11:27.229,26,23,18,,1,35,,120.50314595489,29.9166732482988
2023-05-06 08:11:28.229,26,23,18,,1,36,,120.503128930971,29.9167993541565
2023-05-06 08:11:29.23,26,23,18,,1,35,,120.503110392992,29.9169263446109
2023-05-06 08:11:30.232,26,24,18,,1,35,,120.503093219978,29.9170565210473
2023-05-06 08:11:31.233,26,24,18,,1,34,,120.503074871306,29.9171840109325
2023-05-06 08:11:32.234,26,24,18,,1,34,,120.503056502931,29.9173142609664
2023-05-06 08:11:33.236,26,24,18,,1,34,,120.503036769848,29.917444535115
2023-05-06 08:11:34.237,28,24,19,,1,34,,120.503019726483,29.9175765811943
2023-05-06 08:11:35.239,28,24,19,,1,34,,120.503008868935,29.9177060184932
2023-05-06 08:11:36.24,28,24,19,,1,34,,120.502999066964,29.9178313124527
2023-05-06 08:11:37.242,28,24,19,,1,33,,120.502989723173,29.9179560450022
2023-05-06 08:11:38.244,28,24,19,,1,33,,120.502983029564,29.9180864397371
2023-05-06 08:11:39.245,28,24,19,,1,33,,120.502965039621,29.9182153985307
2023-05-06 08:11:40.247,28,24,19,,1,33,,120.502951203619,29.9183448447886
2023-05-06 08:11:41.248,28,24,19,,1,33,,120.50293267617,29.918478925367
2023-05-06 08:11:42.248,28,24,19,,1,33,,120.502913740146,29.9186110171028
2023-05-06 08:11:43.249,28,24,19,,2,33,,120.502904117798,29.9187402706059
